"cell","cluster","umap_1","umap_2","IL7R","GNLY","MS4A1"
"cell_6_37","Mono/Macro",2.16569836646808,-0.732567424966899,0.516729638471798,0,0
"cell_6_38","Mono/Macro",1.96121893979021,-0.403400868862235,0.672604621220634,0.875773526996023,0
"cell_6_39","Mono/Macro",1.35954463590276,-0.78069833208252,0,0.62872037968624,0.386354879201103
"cell_6_40","Mono/Macro",2.04771374184159,-0.802386343634289,0,0.259418264607279,0.182017072582231
"cell_6_41","Mono/Macro",1.73430514710989,-0.857249095734635,0.555433015536875,0,0
"cell_6_42","Mono/Macro",1.93197910312202,-0.795161950465299,0,1.05244612366418,0
"cell_6_43","Mono/Macro",1.73216469342777,-1.3684180384944,0,0.0192200197625298,0
"cell_6_44","Mono/Macro",1.51718326541936,-0.685650723405266,0.757388288286376,0,0
"cell_6_45","Mono/Macro",1.88825122345972,-0.469661221786674,0.332408169335857,0,0.683373876559169
"cell_6_46","Mono/Macro",1.61570343186533,-0.558418261911422,0,0,0
"cell_6_47","Mono/Macro",1.36807786108437,-0.587032048041623,1.18456149727699,0.839036501755875,0.333919186565695
"cell_6_48","Mono/Macro",1.61737339543137,-0.341810779339675,0.0166152779774708,0,0.0273560233340852
"cell_6_49","Mono/Macro",1.96072595248063,-0.223018309861869,0.229729099414902,0,0.226995692810915
"cell_6_50","Mono/Macro",1.48323892203143,-0.470965758887174,0.441233568241777,0.575023317318087,0.0383938011608849
"cell_6_51","Mono/Macro",1.80718182357468,-0.0204553189861076,0.31169233898033,0.818151584531811,0.542464496215
"cell_6_52","Mono/Macro",2.09656139315092,-0.943836549720215,0.358973366804411,0,0.171193824663156
"cell_6_53","Mono/Macro",1.41744195860215,-0.549586544313184,0,0.968710882964356,0.191309294949966
"cell_6_54","Mono/Macro",2.85803366488342,-0.791553807937338,0.186700479799168,0.473390448020217,0
"cell_6_55","Mono/Macro",0.942656244653677,-0.277918560377933,0,0.106962674786188,0
"cell_6_56","Mono/Macro",1.55953081376133,-0.351023443250142,0.321610492024708,0,0.108831817309587
"cell_6_57","Mono/Macro",1.51915789439823,-0.743041735906775,0.17062130507797,0,0
"cell_6_58","Mono/Macro",1.63242767210497,-1.32649324635238,0,0,0.0652210462419159
"cell_6_59","Mono/Macro",1.74815594203017,-0.730728436854725,0.0460158795918896,0,0.631459429142532
"cell_6_60","Mono/Macro",1.70371190850251,-0.378909274060855,0.35792740153603,0.704560529613228,0.433428521783992
"cell_6_61","Mono/Macro",1.5502845598673,-0.637068734458166,1.23029866378516,0,0
"cell_6_62","Mono/Macro",1.75649817123069,-0.626909584357346,0,0.741954508330227,0.193370441289597
"cell_6_63","Mono/Macro",1.39560314568745,-1.12465216594918,0.061954330418688,0,0.393009658327294
"cell_6_64","Mono/Macro",1.10695832090855,-0.154559403864441,0.380902161749856,0,0.42776889912743
"cell_6_65","Mono/Macro",2.27851104509676,-0.661387525494422,0.0540645011161894,0,0.0872250182088855
"cell_6_66","Mono/Macro",1.82721218635284,-0.431386101138869,0.567685003217257,0.292176577838004,0.760888534307865
"cell_6_67","Mono/Macro",1.11495723465945,-0.16113884062019,0,0,0
"cell_6_68","Mono/Macro",1.72964092885024,-0.354368404634405,0.514821559217579,0.439914415701665,0.102547153401039
"cell_6_69","Mono/Macro",2.22096442983511,-0.52642967826815,0.0817400843049907,0.706819578407107,0
"cell_6_70","Mono/Macro",1.6111571021617,-1.26976491353192,0.293084219674639,0.604584550193192,0.157756055028997
"cell_6_71","Mono/Macro",1.91494531043459,-0.52870371387755,0.894180152384334,0,0
"cell_6_72","Mono/Macro",2.03900824611869,-0.925283352237152,0,0,0
"cell_6_73","Mono/Macro",1.61735215625598,-0.500111582423911,0.74667096941716,0.165397874058416,0.382901703404119
"cell_6_74","Mono/Macro",1.69464139512122,-0.947002513080834,0,0,0.694535654907732
"cell_6_75","Mono/Macro",1.65340079209387,-0.433880900912893,0.545193903706016,0,0.124123741568404
"cell_6_76","Mono/Macro",1.65757758434284,-1.01995243668307,0,0,0.411197910723741
"cell_6_77","Mono/Macro",1.34514702239904,-0.808384711208613,0.0817906254480055,0,0
"cell_6_78","Mono/Macro",1.36141590028557,-0.634657113422892,0.437401176239053,0.305441886328488,0
"cell_6_79","Mono/Macro",1.83503169795732,-0.793418431661966,0.860430185713685,0,0
"cell_6_80","Mono/Macro",1.58154456710419,-0.56267721003522,0.861455175129805,0,0.50384579342142
"cell_6_81","Mono/Macro",1.9214395638697,-0.286330667135553,0,0.521819139527154,0
"cell_6_82","Mono/Macro",1.94961585485266,-0.856577421063354,0,0,0.331303236854354
"cell_6_83","Mono/Macro",1.858079208297,-0.516581950497527,0.0829797443192029,0,0.0240625529194658
"cell_6_84","Mono/Macro",1.32402060559011,-0.0517597527519369,0.234694214317627,0.421856012155501,0
"cell_6_85","Mono/Macro",1.43380916759396,-0.624367208300818,0,1.25562556453422,0
"cell_6_86","Mono/Macro",1.88741513458752,-0.747202344922471,1.4598732735022,0.0413717761189743,0.186109104352555
"cell_6_87","Mono/Macro",1.56125930420396,-0.639536101501557,0,0.422359116211588,0
"cell_6_88","Mono/Macro",1.36488973685243,-0.344033381090691,0.249545140288876,0.602470229851261,0.252477213038436
"cell_6_89","Mono/Macro",1.48377539648003,-0.466503182751056,0.226784645429907,1.03812257716624,0.419838591166537
"cell_6_90","Mono/Macro",1.53879155470857,-0.298792067977489,0,0.0978219341620601,0
"cell_6_91","Mono/Macro",1.89389092908683,-0.798744950193706,0.0992551853934178,0,0.433328386696262
"cell_6_92","Mono/Macro",1.72079500314189,-0.268985665235527,0,0.160458070231349,0.400145807330937
"cell_6_93","Mono/Macro",1.40354038343838,-1.03274496535983,0.633800866670132,0.327896367439229,0
"cell_6_94","Mono/Macro",1.45697197219764,-0.569976993688316,0,0.216119453044874,0.191317028225795
"cell_6_95","Mono/Macro",1.95818657451097,-0.793781936088379,0.0967743799542601,0.935131360162381,0.247230091036137
"cell_6_96","Mono/Macro",1.57376992194735,-0.729259136209626,0.132906908496609,0.318147435874987,0.33150813885042
"cell_6_97","Mono/Macro",1.82240744837988,-0.501555308754336,0.0897916759042082,0,0
"cell_6_98","Mono/Macro",1.41045585542567,-0.881579462388079,1.64884136354939,0.489691414835236,0
"cell_6_99","Mono/Macro",1.01611074986724,-0.568656091663187,0,0,0.476900943328436
"cell_6_100","Mono/Macro",2.20869205099675,-0.608465539145887,0.726068628883309,0.582218115034,0
"cell_6_101","Mono/Macro",1.45762562991987,-0.55678369296738,0.524848375450758,0.0915439850633004,0
"cell_6_102","Mono/Macro",2.16608086093899,-0.371326251278405,0.343128250211833,0.644068744903743,0.769625348166995
"cell_6_103","Mono/Macro",1.22902171520026,-0.983932378621068,0.654176013413969,0.369460148136932,0
"cell_6_104","Mono/Macro",1.27399733412204,-0.784166202974662,0.805838877517674,0.119251748484582,0
"cell_6_105","Mono/Macro",1.30717017260796,-0.751517987367613,0,0.435047306659862,0.341291334752829
"cell_6_106","Mono/Macro",1.84028700217858,-0.299062936484584,0,0.0404103719118288,0.255112998181329
"cell_6_107","Mono/Macro",1.55224516346529,-0.775533888427759,0.336729661635942,0.428390105501624,0.328948661901149
"cell_6_108","Mono/Macro",1.78088581131742,-0.221433792901795,0,0.72215503945517,0.227516148015874
"cell_6_109","Mono/Macro",1.19787131301638,-0.485761920049383,0.265294141388108,0.430694841508839,0.459223581466291
"cell_6_110","Mono/Macro",1.71218167643088,-0.840165618538263,0.077812272697849,0.749662359860904,0.21249929617748
"cell_6_111","Mono/Macro",0.851579124796739,-1.15499950732934,0.131435735848031,0.0154546773344371,1.11983931670876
"cell_6_112","Mono/Macro",1.36785394522512,-0.426939134149902,1.5532655673593,1.52154520307103,0
"cell_6_113","Mono/Macro",1.29621420693154,-0.501881831005349,0.313626747230855,0.12798577267549,0
"cell_6_114","Mono/Macro",1.89479425633251,-0.336862641932833,0,0.573842110998011,0.188975515211677
"cell_6_115","Mono/Macro",1.53043360537435,-0.903920419694468,0,0.374547824583111,0.235711524398781
"cell_6_116","Mono/Macro",1.65071840350651,-0.446840408005477,0.531087938703318,0,0
"cell_6_117","Mono/Macro",2.09479832664874,-0.969071003885734,0.0632488100953585,0.585357786042059,0.668715955024371
"cell_6_118","Mono/Macro",1.66802511562538,-0.161084076933475,0.197061812515755,0.458544756376793,0.79399961245663
"cell_6_119","Mono/Macro",1.73879203221712,-0.198341599393841,0.98523208387541,0.165891029894025,0.462778662575797
"cell_6_120","Mono/Macro",1.10290750304165,-0.438374496196245,0,0,0.296063943125131
"cell_6_121","Mono/Macro",1.40948245222561,-0.452414540078935,0.790374370143097,0,0.106265511540644
"cell_6_122","Mono/Macro",0.933331972781186,-0.546264741833034,0.13127636547777,0.0390950642093632,0
"cell_6_123","Mono/Macro",1.81770439192328,-0.401424906979855,0,0,0.169568882144597
"cell_6_124","Mono/Macro",2.06228378688195,-0.788909432122501,0.482790327850883,0.33710210518765,0.460482983730921
"cell_6_125","Mono/Macro",2.03279022275124,-0.701202598606236,0,0.500903644451929,0
"cell_6_126","Mono/Macro",1.34684963807644,-0.356444709382764,0,0,0
"cell_6_127","Mono/Macro",2.20113506464595,-0.67333716987843,0,0.357182619595156,0
"cell_6_128","Mono/Macro",1.96147444601419,-0.120877371567837,0.184082049692459,0.660177118455918,0
"cell_6_129","Mono/Macro",2.12359982352063,-0.940001091396976,0.324572256306097,0.02289595148483,0.0729306548891298
"cell_6_130","Mono/Macro",2.22126516101028,-0.441693132074339,0,0,0.10734544199449
"cell_7_1","Prolif. T",1.3748165307439,0.209939190442184,0.870607073306271,0,0.29249576216354
"cell_7_2","Prolif. T",1.02190082728319,0.937987624826493,0,0,0.352281562708639
"cell_7_3","Prolif. T",0.511598205871806,0.797596272431778,0.607060543775879,0,0.374909156850221
"cell_7_4","Prolif. T",1.15785312841668,0.189035071345703,0.285185110740631,0.0775587007152432,0
"cell_7_5","Prolif. T",1.28603858380614,0.620099700425434,0.0808677699022312,0.378606903022374,0.306783082876591
"cell_7_6","Prolif. T",1.57938479497303,0.167466312958005,0,0.0941275208176745,0.955520334012401
"cell_7_7","Prolif. T",1.28149565055143,0.95132620449736,0.459049233524081,0.404077088940566,0
"cell_7_8","Prolif. T",0.854930619723258,0.308870328302005,0,0.405827159977356,0
"cell_7_9","Prolif. T",1.28700064063791,0.0219804919120479,0.612066257007909,0.897544583282707,0.215181536869388
"cell_7_10","Prolif. T",0.956626566199569,0.337267396856872,0.44880398583733,0,0
"cell_7_11","Prolif. T",1.17750235238887,0.405681107169411,0,1.60011572731652,0
"cell_7_12","Prolif. T",1.16421223567738,0.794860146548585,0.133079291544051,0.528962245816015,0.462219717385812
"cell_7_13","Prolif. T",0.780531699511563,-0.0292854368109654,0.371127267638361,0.129015765228839,0
"cell_7_14","Prolif. T",0.987734602798061,0.813516910125634,0.921239822617654,0,0.358788309199605
"cell_7_15","Prolif. T",0.779319505716534,1.06099413646157,0,0.206316166021348,0.389597728272732
"cell_7_16","Prolif. T",1.18044118507509,0.305330172209869,0,0.464119925244866,0.292198666471035
"cell_7_17","Prolif. T",1.34537422209889,0.675280626800124,0.968600932532042,0.445002913487969,0.386475460707293
"cell_7_18","Prolif. T",1.32203654261272,0.359548290760396,0,0.4902612752339,0.336011358861098
"cell_7_19","Prolif. T",1.31514000456525,0.349385930916926,0.878119403076757,0,0.019477702172411
"cell_7_20","Prolif. T",1.27770718103382,0.798509313975153,1.17555100824063,0.313953402671815,0
"cell_7_21","Prolif. T",0.951877894280591,0.852606972536194,1.06372198920899,0,0.000341302531581766
"cell_7_22","Prolif. T",1.02244228265769,0.680353635734352,0.938450152363063,0,0.179101520659011
"cell_7_23","Prolif. T",0.59135405545929,0.910883808846834,0,0.152734022875409,0
"cell_7_24","Prolif. T",0.540921084020951,0.714434160518276,1.07217738974914,0.569772766972562,0.740674168777416
"cell_7_25","Prolif. T",1.40491931912604,0.685019727551036,0.140378252527754,0,0.418871239660382
"cell_7_26","Prolif. T",1.58037287267394,0.361902499069761,0.104238019821554,0,0.226811729068814
"cell_7_27","Prolif. T",0.83531169659682,0.10538310207978,0.416004980298795,0,0.579312963015117
"cell_7_28","Prolif. T",1.60921354624812,0.546324490910667,0.494105938594291,0,0
"cell_7_29","Prolif. T",0.728951299099459,0.813329886575161,0.234067311548868,0.351981973123877,0.0910523607218803
"cell_7_30","Prolif. T",1.41306890273932,0.012151108924003,0,0.060865750834724,0.00853978208674488
"cell_7_31","Prolif. T",0.598482952811641,1.2927242312297,0,0,0.210847769926945
"cell_7_32","Prolif. T",1.23958299826331,0.580236409650433,0.575394524595782,0.672727201016746,0.775339877438486
"cell_7_33","Prolif. T",1.09128049571889,0.565400084193336,0.0576172403368145,0,0.0567030876293202
"cell_7_34","Prolif. T",1.08589663072646,0.137148071618651,0,0.61171373975416,0
"cell_7_35","Prolif. T",0.635020870607232,0.625780232925796,0.290398747252963,0.655025777390467,0.385439641169925
"cell_7_36","Prolif. T",1.26295534788285,0.398285213409207,0,0.336914791117243,0
"cell_7_37","Prolif. T",1.23143959503954,0.586743578979482,0.619514611199102,0,0.394595717246405
"cell_7_38","Prolif. T",1.40309917333748,0.631360034420587,0,0.25968778562349,0.196849446853644
"cell_7_39","Prolif. T",1.02173217716956,0.350828631639355,0.397940908202991,0.87316511073887,0.0652350547138593
"cell_7_40","Prolif. T",0.874933155621403,0.834276631705851,0,0.40230000652588,0.116876952368803
"cell_7_41","Prolif. T",0.887177927169847,0.311544900585743,0.110090575759102,0.704093805357578,0
"cell_7_42","Prolif. T",1.0827166330382,0.705348949358402,0.571992087789865,0.78464799687843,0.54033249758672
"cell_7_43","Prolif. T",1.38237938936945,0.00662279271242794,0.179020254586646,0.288416636546278,0.173189135059044
"cell_7_44","Prolif. T",0.845592098249134,0.695173414981269,0.439298867100421,0,0
"cell_7_45","Prolif. T",1.22126746087396,0.763866807345678,0.674500471405366,0.599434917841324,0.175674055101445
"cell_7_46","Prolif. T",1.09273826170116,1.00536874479719,0,0.496791339342975,0.43104305027222
"cell_7_47","Prolif. T",1.20274373668473,0.718968364445952,0.0237303498254814,0,0.566954724726478
"cell_7_48","Prolif. T",1.47213653366241,0.683877260455722,0.666320973521446,0,0.786809129130346
"cell_7_49","Prolif. T",1.60175140722572,0.466938671796424,0.547009354216027,0,0
"cell_7_50","Prolif. T",1.66795509941672,0.783188235200775,0,0.323590148754593,0.455328299683704
"cell_7_51","Prolif. T",1.6538830514618,0.56100611687148,0.37767118575656,0,0
"cell_7_52","Prolif. T",1.21377300170458,0.214457715075946,0.619269745940122,0.166735162345695,0.204465954503549
"cell_7_53","Prolif. T",1.22665194459381,0.690319597156956,0,0.201661603985184,1.16465326152815
"cell_7_54","Prolif. T",1.00267718399639,0.330148652897218,0,0.176826986870238,0.0487642501158763
"cell_7_55","Prolif. T",1.28369380176949,0.455017668070105,0,0,0
"cell_7_56","Prolif. T",1.28315297697009,0.846285545015246,0,0.300686256077713,0.314194384681564
"cell_7_57","Prolif. T",0.968018009150959,0.473480186015044,0.499868544764301,0,0.66428141647645
"cell_7_58","Prolif. T",0.811157284487481,0.385161421949241,0,0.224081950642163,0.0765431794135168
"cell_7_59","Prolif. T",1.37251707258808,0.918667415163001,0,0.0311939138505307,0
"cell_7_60","Prolif. T",1.18352247342895,0.070673771746206,0.494862772874957,0.493560641087883,0.764596876836712
"cell_7_61","Prolif. T",0.958834069871444,0.499727804230022,0,0,0
"cell_7_62","Prolif. T",1.44804728764001,0.348172830789856,0.205635271732066,0.246938007565752,0
"cell_7_63","Prolif. T",1.88356947301799,0.331827868502217,0,0,0
"cell_7_64","Prolif. T",0.796396966256822,0.849155453912189,0.135268689009515,0,0.532084723012896
"cell_7_65","Prolif. T",0.84302915024127,0.505515579087813,0.866065355342432,1.09387054727001,0
"cell_7_66","Prolif. T",1.33974290262448,0.22006216454575,0.862523022408223,0.262782940718646,0.238620604896873
"cell_7_67","Prolif. T",1.04156372978729,0.294551496785784,0.448032481190149,0.448119033620789,0.171187361963699
"cell_7_68","Prolif. T",1.45581508767615,0.546466087910366,0.0652757239187585,0.473568306091379,0.00235435853868163
"cell_7_69","Prolif. T",1.11138249537385,0.474334913934485,0,0.313106162272869,0
"cell_7_70","Prolif. T",1.51208523997363,0.516144305712325,0,0,0.785470294714944
"cell_7_71","Prolif. T",0.783909113573331,0.48831880385228,0,0,0.712186726771713
"cell_7_72","Prolif. T",1.0040252765238,0.686404922018257,0.276669343036714,0.782696274707986,0
"cell_7_73","Prolif. T",1.13660960450285,0.814213162518865,0.613827373430268,0.0624487610296299,0.455443028917143
"cell_7_74","Prolif. T",1.47944272155666,0.198478085052343,1.90122222048111,0,0.604139608185405
"cell_7_75","Prolif. T",0.751739948077331,0.353949498500035,0,0.390943792418788,0
"cell_7_76","Prolif. T",1.50778390667463,0.975881806459529,0.238252876357366,0,0.283014137719317
"cell_7_77","Prolif. T",1.4686267130524,0.579743602731537,0,0.219370426899667,0.278730362776824
"cell_7_78","Prolif. T",1.62756043299018,0.606603079088319,0,0,0.0333143443772332
"cell_7_79","Prolif. T",1.19979971675302,0.918121182114854,0.139965371157262,1.0474045354935,0.294444407154529
"cell_7_80","Prolif. T",0.732731953302436,0.963019881103117,1.00278707742303,0.0955342407794001,0
"cell_7_81","Prolif. T",0.777830017088965,0.182720451421793,0,0.555678407403495,0
"cell_7_82","Prolif. T",1.25381203714089,0.591216937366277,0,0.44596688044769,0.00828697979745799
"cell_7_83","Prolif. T",1.615586674801,0.709210917966371,0.211017848050804,0.688954917831996,0.37500786952948
"cell_7_84","Prolif. T",1.64045011863259,0.433952208239533,0.44778360103432,0,0
"cell_7_85","Prolif. T",1.47474820827012,0.104011774822487,0.335758892088181,0.359937991765145,0
"cell_7_86","Prolif. T",0.846501331564818,0.500465670544511,0,0,0.230536098176246
"cell_7_87","Prolif. T",0.705891325424078,0.463653024205892,0.362394480417549,0.645147602945363,0.052607043225655
"cell_7_88","Prolif. T",1.38909589772048,0.455566365702659,0.688826086094541,0.706313766073725,0.81494009910992
"cell_7_89","Prolif. T",1.76468984128386,0.65905466347851,0.422255661401025,0.711341336946115,0.355680567262316
"cell_7_90","Prolif. T",1.0790103637089,0.396830219259631,0,0.618613001877263,0.0746825888446288
"cell_7_91","Prolif. T",1.90354381576365,0.0989618028885815,0,0.685119970145383,0.166473826921716
"cell_7_92","Prolif. T",1.78668978097838,0.516912837060894,0,0.0373651188287982,0.141182782043744
"cell_7_93","Prolif. T",1.77527664161024,0.813021048134969,0.67514685511578,0.403909552171956,0.599482075792823
"cell_7_94","Prolif. T",0.939946466356306,0.0145630846347509,0.977194353222756,0.143760725535391,0.247050231251173
"cell_7_95","Prolif. T",1.81464786552781,0.56123372036684,0,0,0.0530765368762782
"cell_7_96","Prolif. T",1.64782008915302,0.737694167710179,0,0,0.274157592052034
"cell_7_97","Prolif. T",1.23459660221746,0.909901077303906,0.605515424256474,0,0.709782130202088
"cell_7_98","Prolif. T",0.821544403392577,0.265303017646129,0,0,0.149702812118118
"cell_7_99","Prolif. T",0.591535210621268,0.560015309892576,0,0,0
"cell_7_100","Prolif. T",1.05226778311473,0.89237054809143,0.572167610194631,0,0.77412939588907
"cell_7_101","Prolif. T",1.7238166217059,0.133051498783706,0.078504048308938,0.19022508896258,1.03734196869368
"cell_7_102","Prolif. T",1.54087967213541,0.496240810157759,1.19344895160912,0.991044812383352,0
"cell_7_103","Prolif. T",0.946825859549824,0.415465463394018,0,0.443790445706515,0
"cell_7_104","Prolif. T",0.940846345760384,0.545498952007636,0.0972180902940877,0.126110275419637,0.349488763299907
"cell_7_105","Prolif. T",1.18632581203803,0.597038034303026,0.673351482794813,0.589048606316527,0
"cell_7_106","Prolif. T",0.682977313674999,0.629483110048541,0,0,0.0282449332666187
"cell_7_107","Prolif. T",0.92067906635923,0.172521029242481,0.0352695339213498,0.544867080618866,0
"cell_7_108","Prolif. T",1.62791432070478,0.402269811725388,0,0.452008684028019,1.09593702821269
"cell_7_109","Prolif. T",0.934825435067691,0.292258238453264,0,0.402556089108466,0.0242358824611183
"cell_7_110","Prolif. T",1.10814856865984,0.613298150616137,0,0,0
"cell_7_111","Prolif. T",1.24913358716156,0.856561794189601,0,0.577693783076672,0.515575140673898
"cell_7_112","Prolif. T",1.22966488898342,0.640908118426038,0.21017011553494,0.043047385487808,0
"cell_7_113","Prolif. T",1.50330183657732,0.799348687537097,1.19279527522845,0.874095324830326,0
"cell_7_114","Prolif. T",1.10818239730916,0.505984039279267,0.878667701942685,0,0.772012558436506
"cell_7_115","Prolif. T",0.557935281078507,0.739647814299422,0.688610477595437,0.395844945856747,0.673064823287253
"cell_7_116","Prolif. T",1.50386554812849,0.336913462932921,0.21170528193396,0,0.916239502730134
"cell_7_117","Prolif. T",0.844226357676684,0.509051889458239,0.0318205348041598,0,0
"cell_7_118","Prolif. T",1.7650312284931,0.687224920213019,0.238488561863557,0.0754941361878926,0
"cell_7_119","Prolif. T",1.46019961302819,0.664290955191403,0.0581242559513791,0,0.430188103931553
"cell_7_120","Prolif. T",1.59565681984249,0.515045220144271,0.437772332607811,0.330540068235398,0.133683469056004
"cell_7_121","Prolif. T",0.403380323631378,0.523982183446983,0.530963001168436,0,0
"cell_7_122","Prolif. T",1.66716446395922,-0.0236028558427692,0.665770664874491,0,0.133353145971057
"cell_7_123","Prolif. T",1.24327513476914,0.681323684284901,0.117217581438483,0.252733836559726,0
"cell_7_124","Prolif. T",1.46589327113446,0.402390929293276,0.219722049994044,0.560956977623492,0.656992848366617
"cell_7_125","Prolif. T",1.08965264723132,0.342759304021112,1.11448477238939,0.0918688333272039,0.636804264831644
"cell_7_126","Prolif. T",1.50953207929415,0.818502733818676,0.869117685929952,0.283084523755812,0
"cell_7_127","Prolif. T",1.34170175687652,0.310882903332945,0.184969880177462,0.370374122694066,0.404971933129322
"cell_7_128","Prolif. T",1.22041466845143,0.296454593549286,0,0.634906377747532,0.290025648843619
"cell_7_129","Prolif. T",1.47957414551095,0.499070913909247,0.537555672567689,0,0.588867057839735
"cell_7_130","Prolif. T",1.26271405781616,0.713914651425552,1.45450845721786,0,0
"cell_7_131","Prolif. T",1.07855902681267,0.836417347142676,0.725333545732104,0.195115983345192,0.183626655883981
"cell_7_132","Prolif. T",0.627798770940934,-0.0501218378837944,0,0,0
"cell_7_133","Prolif. T",0.5622288582499,0.287106875396058,0,0.750213174444992,0.522705770129827
"cell_7_134","Prolif. T",0.927460679932063,0.423640915552785,0,0.841784830640064,0
"cell_7_135","Prolif. T",1.55857214963051,0.376361506861387,0.783631706648135,0,1.18852891127383
"cell_7_136","Prolif. T",1.32079702334807,0.218759424344135,0,0,0.756718738151178
"cell_7_137","Prolif. T",1.00341036364255,0.249050560413874,0.322133889658773,0,0.377568471568901
"cell_7_138","Prolif. T",1.67604781316266,0.469338132020754,0.855946483639828,0,0.503954543985036
"cell_7_139","Prolif. T",1.4677885049395,0.0849938336157434,0.703580267595933,0.299444874000959,0.602622240920594
"cell_7_140","Prolif. T",1.2774796268222,0.662173873101436,0.480486751871299,0.729787804605553,0
"cell_7_141","Prolif. T",1.3334123131667,0.505158793510958,0.239402523045542,0.620681141980943,0.51259793581209
"cell_7_142","Prolif. T",1.70325633716437,0.682033742929244,0.0597878507482352,0.870556046852334,0.423911953039924
"cell_7_143","Prolif. T",0.708818742133941,0.612861314365092,0.0697352037934681,0.155124648119755,0
"cell_7_144","Prolif. T",1.22579873736661,0.598477124912472,0.152905032733701,0.594944861494347,0.221294087444938
"cell_7_145","Prolif. T",0.259324156357344,0.546130959021104,0,0.584519056778173,0
"cell_7_146","Prolif. T",1.75476321806492,0.544163910424856,0,0,0.0995569430299746
"cell_7_147","Prolif. T",1.62167791736416,0.324232271183808,1.10023337150137,0.256128765377604,0.656307496679704
"cell_7_148","Prolif. T",1.40200728561181,0.683049116179072,0,0.134344429739939,0.271650991824867
"cell_7_149","Prolif. T",1.53311777040421,0.7192278246513,0.286122654081914,0.488903614854965,0
"cell_7_150","Prolif. T",1.50358969132287,0.557098396144877,0.444919021456211,0.220415215291582,0.52780833606665
"cell_7_151","Prolif. T",1.00429860870212,0.139385832309127,0.294754983907724,0,1.13590138031602
"cell_7_152","Prolif. T",1.63614557206063,0.55218731133332,0.508768175024332,1.22381561404765,0.00810459655106077
"cell_7_153","Prolif. T",0.895024698578156,0.890765934686998,0.392225287438925,0,1.08307347166587
"cell_7_154","Prolif. T",1.70451788315268,0.491791307216001,0.269071205180634,0,0.900268026443158
"cell_7_155","Prolif. T",1.17918346370719,1.16272546337127,0.204696834603074,0.377117234251056,0
"cell_7_156","Prolif. T",1.38299734797232,0.217878707842285,0,0.341301649095438,0
"cell_7_157","Prolif. T",0.981500167009007,0.675733848164552,0,0.728018654719133,0.165271640100957
"cell_7_158","Prolif. T",1.63976412168473,0.646001746065901,0,0,0.717663436436337
"cell_7_159","Prolif. T",1.45401976124317,0.819757076427428,0.429508068169641,0.47695971791847,0.330464738339598
"cell_7_160","Prolif. T",1.3670527290644,0.365768153320297,0,0,0
"cell_7_161","Prolif. T",1.18872645348479,0.106665126680847,0.625105201856908,0.523131782269083,0.578048891452246
"cell_7_162","Prolif. T",1.33912946620247,0.593338043525447,0.850516197129152,0.424065558093117,0.601724637028044
"cell_7_163","Prolif. T",1.62658401104464,0.202098530484857,0.748943841554164,0.65389857221952,0.635007519292095
"cell_7_164","Prolif. T",1.22709583002466,1.16079020181704,0,0.310103362358019,0
"cell_7_165","Prolif. T",1.5044439368959,0.811281851483872,0.414078920197361,0,0.390516803334057
"cell_7_166","Prolif. T",1.1422444649071,0.752615473947265,0,0.660152624066693,0.227688700425649
"cell_7_167","Prolif. T",1.39113051089883,0.34274760314206,0,0.212808114651631,0
"cell_7_168","Prolif. T",1.43303913168452,0.784207300945031,1.1398824506224,0.0792671629511128,0.297979636099861
"cell_7_169","Prolif. T",1.32682580995335,0.472374735205157,0.706054776186425,0.266780677559046,0.262957771109231
"cell_7_170","Prolif. T",1.17572474526161,0.336568218077262,0.768115349380729,0,0.273426517116075
"cell_7_171","Prolif. T",0.698104801388743,0.50556194990122,0.125748609099401,0.437009876496177,0
"cell_7_172","Prolif. T",1.09106375902546,0.802673274723579,1.32401881680327,0.0594119164507499,0.042489452459564
"cell_7_173","Prolif. T",1.14328152367625,0.780117182754762,0.27953444642418,0.103482509177306,0.308743689197779
"cell_7_174","Prolif. T",0.899545128193334,0.210771414988717,1.13521546731199,0.0375009388446471,0
"cell_7_175","Prolif. T",1.29208798794321,0.719120638890797,0,0.056443228968457,0.0660450052463105
"cell_7_176","Prolif. T",1.06699141423407,0.656018014480773,0.544793958530979,0.0940306883852964,0.0827832340309199
"cell_7_177","Prolif. T",0.675323583004614,0.541646409390528,0.0509767076748561,0.292032999950157,0
"cell_7_178","Prolif. T",1.36614843067987,0.457064911643407,0.294745216983822,1.23429296974999,0.515654751924564
"cell_7_179","Prolif. T",1.40644915273419,0.514097054367936,0.898330607613871,0.0157424290215384,0.593001686089904
"cell_7_180","Prolif. T",1.26279541667483,0.664820084396451,0,0.494338021889182,0.275857298017972
"cell_7_181","Prolif. T",1.30900250143717,0.68736196791966,0.987108192652842,0,0.815110810144381
"cell_7_182","Prolif. T",0.709113101718019,0.54903421040832,0,0.91395050040581,0.67297301410315
"cell_7_183","Prolif. T",1.45916182883177,0.0447403381706195,0,0.158188183912894,0.645882762239267
